DispositionScore,OrbitalPeriod[days,OrbitalPeriodUpperUnc.[days,OrbitalPeriodLowerUnc.[days,TransitEpoch[BKJD,TransitEpochUpperUnc.[BKJD,TransitEpochLowerUnc.[BKJD,ImpactParamete,ImpactParameterUpperUnc,ImpactParameterLowerUnc,TransitDuration[hrs,TransitDurationUpperUnc.[hrs,TransitDurationLowerUnc.[hrs,TransitDepth[ppm,TransitDepthUpperUnc.[ppm,TransitDepthLowerUnc.[ppm,PlanetaryRadius[Earthradii,PlanetaryRadiusUpperUnc.[Earthradii,PlanetaryRadiusLowerUnc.[Earthradii,EquilibriumTemperature[K,InsolationFlux[Earthflux,InsolationFluxUpperUnc.[Earthflux,InsolationFluxLowerUnc.[Earthflux,TransitSignal-to-Nois,TCEPlanetNumbe,StellarEffectiveTemperature[K,StellarEffectiveTemperatureUpperUnc.[K,StellarEffectiveTemperatureLowerUnc.[K,StellarSurfaceGravity[log10(cm/s**2),StellarSurfaceGravityUpperUnc.[log10(cm/s**2),StellarSurfaceGravityLowerUnc.[log10(cm/s**2),StellarRadius[Solarradii,StellarRadiusUpperUnc.[Solarradii,StellarRadiusLowerUnc.[Solarradii,RA[decimaldegrees,Dec[decimaldegrees,Kepler-band[mag]
0.0,2.521245368,1.8e-07,-1.8e-07,132.8563627,5.739999999999999e-05,-5.739999999999999e-05,0.231,0.009000000000000001,-0.011000000000000001,4.24027,0.0025399999999999997,-0.0025399999999999997,418000.0,368.0,-368.0,56.59,12.5,-6.76,1241.0,560.57,370.03,-166.3,1495.4,1.0,5605.0,152.0,-135.0,4.486000000000001,0.096,-0.156,0.8540000000000001,0.18899999999999997,-0.102,286.42569,50.417019,13.231
0.0,2.52122764,2.4100000000000003e-05,-2.4100000000000003e-05,132.86973,0.00778,-0.00778,0.298,0.154,-0.298,2.249,0.259,-0.259,127.0,16.8,-16.8,0.91,0.2,-0.08,1177.0,453.48,293.66,-114.05,8.9,1.0,5546.0,149.0,-149.0,4.575,0.036000000000000004,-0.14400000000000002,0.81,0.17600000000000002,-0.07,286.42703,50.4063,15.300999999999998
0.0,8.202869678999999,2.53e-07,-2.53e-07,138.5109062,2.59e-05,-2.59e-05,0.561,0.002,-0.004,7.29811,0.00084,-0.00084,346000.0,24.0,-24.0,110.46,30.3,-37.0,1190.0,474.09,393.05,-290.89,6499.9,1.0,6060.0,184.0,-202.0,4.059,0.32899999999999996,-0.141,1.643,0.45,-0.55,291.94641,50.48196,13.878
1.0,11.8436119,0.000314,-0.000314,138.0037,0.0211,-0.0211,0.067,0.39299999999999996,-0.067,6.044,0.49,-0.49,199.0,22.0,-22.0,1.41,0.47,-0.16,830.0,111.98,111.89,-35.48,10.4,1.0,6077.0,181.0,-217.0,4.471,0.055999999999999994,-0.22399999999999998,0.9990000000000001,0.33299999999999996,-0.111,293.49564,50.48064,15.193
0.0,3.442714533,3.74e-07,-3.74e-07,132.3912568,9.640000000000001e-05,-9.640000000000001e-05,1.1420000000000001,0.057,-0.049,3.3603400000000003,0.0036799999999999997,-0.0036799999999999997,60000.0,48.4,-48.4,47.02,12.6,-5.4,1157.0,423.13,334.5,-129.82,964.8,1.0,5819.0,158.0,-175.0,4.501,0.07200000000000001,-0.18,0.861,0.231,-0.099,296.37537000000003,50.486801,15.715
0.0,475.91705999999994,0.0283,-0.0283,588.8926,0.0328,-0.0328,1.222,74.71,-2.662,22.86,2.6,-2.6,967.0,88.0,-88.0,28.22,3.96,-3.96,221.0,0.56,0.22,-0.17,15.3,2.0,5334.0,80.0,-80.0,4.372,0.127,-0.10400000000000001,1.004,0.141,-0.141,297.75311,41.675990999999996,15.259
0.8909999999999999,4.88446644,6.26e-05,-6.26e-05,135.24743999999998,0.008440000000000001,-0.008440000000000001,0.7759999999999999,0.055999999999999994,-0.541,2.057,0.29,-0.29,221.0,32.0,-32.0,0.84,0.05,-0.07,579.0,26.5,5.25,-6.28,9.1,2.0,3883.0,70.0,-85.0,4.725,0.049,-0.025,0.517,0.028999999999999998,-0.045,287.85773,48.774109,15.84
0.946,8.9772888,0.000145,-0.000145,133.44748,0.009609999999999999,-0.009609999999999999,0.7020000000000001,0.26899999999999996,-0.5,4.72,0.31,-0.31,97.5,10.0,-10.0,1.79,0.15,-0.13,1113.0,362.75,100.8,-72.55,10.3,4.0,5597.0,112.0,-101.0,3.963,0.054000000000000006,-0.045,1.699,0.147,-0.12300000000000001,297.91687,46.96513,14.6
0.899,3.03359398,3.5600000000000005e-05,-3.5600000000000005e-05,133.08355,0.007809999999999999,-0.007809999999999999,0.023,0.433,-0.022000000000000002,4.026,0.22399999999999998,-0.22399999999999998,95.6,8.8,-8.8,1.55,0.25,-0.39,1529.0,1294.06,544.64,-613.37,12.3,2.0,5557.0,83.0,-72.0,4.037,0.21,-0.09,1.6159999999999999,0.254,-0.413,297.79691,39.921371,14.943
0.9990000000000001,21.9139549,0.000212,-0.000212,148.52143999999998,0.00722,-0.00722,1.2,70.91,-5.452000000000001,3.2710000000000004,0.426,-0.426,584.0,64.0,-64.0,10.39,1.14,-1.38,303.0,2.01,0.66,-0.64,11.8,3.0,3638.0,72.0,-87.0,4.843999999999999,0.049,-0.055,0.42,0.046,-0.055999999999999994,291.285,40.730049,15.855
0.8420000000000001,9.3888216,0.000165,-0.000165,134.42144,0.00999,-0.00999,1.14,72.63,-0.754,4.154,0.818,-0.818,193.0,30.6,-30.6,20.91,3.59,-3.27,963.0,202.91,91.07,-66.17,9.6,2.0,5846.0,79.0,-79.0,4.2780000000000005,0.132,-0.10800000000000001,1.24,0.213,-0.19399999999999998,295.8287,43.425491,14.915
0.0,2.115510941,3.11e-07,-3.11e-07,131.99122,0.000122,-0.000122,0.49200000000000005,0.006999999999999999,-0.006,7.2877,0.00772,-0.00772,415000.0,377.0,-377.0,191.42,35.8,-71.6,2701.0,12609.03,7219.93,-8499.76,1351.5,1.0,7563.0,211.0,-342.0,3.883,0.287,-0.12300000000000001,2.638,0.493,-0.986,287.17612,38.433498,12.119000000000002
0.0,1.015044104,8.68e-06,-8.68e-06,131.56407,0.00743,-0.00743,0.9840000000000001,0.009000000000000001,-0.004,10.994000000000002,0.562,-0.562,158.0,10.8,-10.8,1.98,0.57,-0.38,1979.0,3627.61,3090.23,-1537.46,33.6,1.0,5910.0,160.0,-178.0,4.3180000000000005,0.175,-0.193,1.124,0.326,-0.217,287.77148,38.498711,14.956
0.0,3.711013336,4.0399999999999996e-07,-4.0399999999999996e-07,132.4882537,9.03e-05,-9.03e-05,1.192,0.066,-0.042,3.3102400000000003,0.0033799999999999998,-0.0033799999999999998,25000.0,28.1,-28.1,55.69,16.6,-11.0,1436.0,1003.75,853.0,-431.87,757.0,1.0,6338.0,151.0,-189.0,4.256,0.175,-0.175,1.247,0.371,-0.247,289.6983,38.406609,12.084000000000001
0.0,2.97606298,5.629999999999999e-05,-5.629999999999999e-05,132.9637,0.0155,-0.0155,0.363,0.09,-0.363,4.124,0.597,-0.597,72.2,5.2,-5.2,5.65,1.62,-3.79,2615.0,11065.06,10028.44,-10084.94,17.8,1.0,5321.0,189.0,-260.0,3.158,0.696,-0.174,6.669,1.9180000000000001,-4.475,290.14083999999997,38.493809000000006,13.498
0.0,2.97586085,5.9999999999999995e-05,-5.9999999999999995e-05,133.0352,0.0212,-0.0212,0.11699999999999999,0.335,-0.11699999999999999,4.513,0.799,-0.799,106.0,13.9,-13.9,0.85,0.18,-0.1,1135.0,392.05,252.98,-119.04,9.1,1.0,5481.0,166.0,-166.0,4.508,0.07400000000000001,-0.13699999999999998,0.835,0.174,-0.094,290.16632000000004,38.476440000000004,15.669
0.0,14.65801395,3.06e-07,-3.06e-07,140.47561409999997,1.73e-05,-1.73e-05,1.141,0.111,-0.23600000000000002,3.0331599999999996,0.0033799999999999998,-0.0033799999999999998,130000.0,0.0,0.0,121.59,59.2,-65.1,855.0,126.35,191.58,-101.87,3361.5,1.0,5146.0,170.0,-139.0,3.986,0.581,-0.249,1.626,0.7909999999999999,-0.87,290.73944,38.414139,13.390999999999998
0.0,18.83948744,1.42e-06,-1.42e-06,137.7695421,6.27e-05,-6.27e-05,0.42100000000000004,0.005,-0.005,5.6279699999999995,0.00325,-0.00325,183000.0,119.0,-119.0,45.2,14.7,-4.9,734.0,68.54,65.54,-21.25,2003.1,1.0,6208.0,172.0,-216.0,4.454,0.054000000000000006,-0.21600000000000003,1.024,0.332,-0.111,291.38622999999995,38.49147,15.290999999999999
0.004,0.555973803,1.33e-06,-1.33e-06,131.96589,0.00206,-0.00206,0.563,0.392,-0.33799999999999997,1.271,0.0752,-0.0752,75.3,4.0,-4.0,1.9,0.95,-1.26,3049.0,20544.64,32228.3,-18476.16,23.3,1.0,5445.0,190.0,-171.0,3.7760000000000002,0.78,-0.26,2.117,1.051,-1.401,291.86655,38.409081,13.755
0.0,4.426344495,6.88e-07,-6.88e-07,134.231165,0.000128,-0.000128,0.6679999999999999,0.015,-0.017,5.84235,0.007659999999999999,-0.007659999999999999,276000.0,487.0,-487.0,78.3,23.1,-15.3,1316.0,709.74,613.94,-308.46,732.5,1.0,6228.0,169.0,-206.0,4.277,0.158,-0.193,1.226,0.361,-0.24,292.83759,39.93383,13.501
0.0,0.957823876,2.16e-07,-2.16e-07,132.414882,0.000182,-0.000182,0.992,0.10800000000000001,-0.096,3.7232,0.0124,-0.0124,105000.0,278.0,-278.0,110.91,17.0,-31.5,2649.0,11612.14,4666.86,-5976.05,454.1,1.0,5908.0,79.0,-79.0,3.865,0.217,-0.09300000000000001,2.033,0.311,-0.578,293.12161000000003,39.975552,13.988
0.0,5.024768971,6.73e-07,-6.73e-07,133.120142,0.000109,-0.000109,1.038,0.113,-0.031,3.8243300000000002,0.00524,-0.00524,53000.0,78.5,-78.5,42.15,12.6,-5.41,1159.0,425.9,374.09,-143.07,696.5,1.0,6322.0,171.0,-209.0,4.444,0.067,-0.20199999999999999,0.9890000000000001,0.29600000000000004,-0.127,293.27969,39.91576,14.355
0.0,30.96021667,2.79e-06,-2.79e-06,156.15954969999999,7.170000000000001e-05,-7.170000000000001e-05,0.58,0.002,-0.004,15.4308,0.00441,-0.00441,340000.0,85.8,-85.8,62.08,18.4,-9.92,527.0,18.3,17.63,-7.5,4578.3,1.0,5291.0,211.0,-232.0,4.423,0.136,-0.204,0.9259999999999999,0.27399999999999997,-0.14800000000000002,295.07662999999997,39.958279,12.45
0.0,2.470283788,5.22e-07,-5.22e-07,133.25186100000002,0.000176,-0.000176,0.804,0.016,-0.015,7.8391,0.0109,-0.0109,194000.0,222.0,-222.0,157.82,17.6,-32.8,2657.0,11792.22,3312.24,-4731.57,967.7,1.0,7823.0,70.0,-93.0,3.885,0.154,-0.077,2.675,0.299,-0.555,295.83401000000003,39.952259000000005,11.107999999999999
0.0,1.23516416,1.57e-05,-1.57e-05,131.99301,0.00951,-0.00951,0.6779999999999999,0.27399999999999997,-0.457,4.713,0.451,-0.451,64.6,6.2,-6.2,0.92,0.25,-0.11,1866.0,2861.14,2330.83,-928.95,13.0,1.0,6249.0,174.0,-217.0,4.428,0.06,-0.18,1.0759999999999998,0.29600000000000004,-0.127,295.86285,39.96711,15.005
0.0,1.23513471,3.2200000000000003e-05,-3.2200000000000003e-05,132.0046,0.0263,-0.0263,0.716,0.268,-0.47,5.44,0.589,-0.589,42.8,4.7,-4.7,0.7,0.23,-0.12,1743.0,2172.96,2507.71,-965.49,12.0,1.0,5930.0,290.0,-322.0,4.436,0.09,-0.21,0.997,0.33299999999999996,-0.166,295.8656,39.9641,14.712
0.002,0.8903331,1.12e-05,-1.12e-05,131.5337,0.011,-0.011,0.322,0.158,-0.322,2.6430000000000002,0.47,-0.47,134.0,15.8,-15.8,20.96,0.96,-8.58,5714.0,251387.46,51085.51,-178736.62,10.8,1.0,4981.0,121.0,-228.0,2.437,0.033,-0.033,18.374000000000002,0.836,-7.526,298.16129,39.90097,13.915
0.0,20.00024281,4.71e-06,-4.71e-06,134.82021,0.000193,-0.000193,1.004,0.032,-0.036000000000000004,5.0042,0.0185,-0.0185,13100.0,30.7,-30.7,21.57,6.14,-2.18,746.0,73.09,59.38,-20.75,796.5,1.0,6373.0,151.0,-189.0,4.438,0.062,-0.188,1.047,0.298,-0.106,298.21509,39.955101,13.718
0.0,10.21712165,3.6e-07,-3.6e-07,137.2457336,2.9199999999999998e-05,-2.9199999999999998e-05,0.7859999999999999,0.008,-0.009000000000000001,4.35647,0.00062,-0.00062,205000.0,54.2,-54.2,81.1,22.1,-22.1,994.0,230.53,183.85,-123.51,3617.5,1.0,5931.0,158.0,-193.0,4.196000000000001,0.24600000000000002,-0.16399999999999998,1.349,0.36700000000000005,-0.36700000000000005,299.18677,40.501701000000004,13.752
0.0,0.618060842,5.39e-06,-5.39e-06,131.63533,0.008459999999999999,-0.008459999999999999,0.9440000000000001,0.042,-0.7190000000000001,1.892,0.231,-0.231,25.1,3.2,-3.2,0.51,0.08,-0.07,1854.0,2791.09,1445.75,-907.84,9.6,1.0,5339.0,160.0,-144.0,4.503,0.099,-0.11,0.7929999999999999,0.128,-0.105,299.9982,40.550259000000004,13.425999999999998
0.0,0.759764419,6.5e-08,-6.5e-08,131.7927631,7.190000000000001e-05,-7.190000000000001e-05,0.545,0.023,-0.012,5.72501,0.00937,-0.00937,393000.0,224.0,-224.0,138.54,19.3,-35.9,2715.0,12833.03,4834.44,-6163.06,1728.1,1.0,5807.0,86.0,-78.0,3.93,0.233,-0.078,1.909,0.266,-0.495,290.5174,40.696812,11.378
0.997,2.6528082000000004,3.43e-05,-3.43e-05,131.5439,0.0134,-0.0134,0.434,0.028999999999999998,-0.434,2.2969999999999997,0.392,-0.392,153.0,19.4,-19.4,1.17,0.35,-0.13,1280.0,633.57,556.45,-206.56,9.8,1.0,5778.0,173.0,-208.0,4.48,0.065,-0.195,0.935,0.273,-0.109,294.28778,40.692741,15.668
0.0,21.53926924,1.18e-06,-1.18e-06,144.1542761,4.44e-05,-4.44e-05,0.9079999999999999,0.013999999999999999,-0.016,5.324319999999999,0.0019199999999999998,-0.0019199999999999998,144000.0,37.0,-37.0,53.0,16.2,-5.4,674.0,48.89,43.76,-14.39,2642.2,1.0,6136.0,165.0,-202.0,4.487,0.054000000000000006,-0.20199999999999999,0.9329999999999999,0.285,-0.095,295.29691,40.661559999999994,14.293
0.0,5.270733213,1.04e-06,-1.04e-06,136.180853,0.000169,-0.000169,0.428,1.166,-0.128,2.7822,0.0352,-0.0352,294000.0,1330.0,-1330.0,37.93,2.01,-3.47,693.0,54.59,14.81,-16.03,553.0,1.0,4348.0,151.0,-166.0,4.601,0.053,-0.021,0.6779999999999999,0.036000000000000004,-0.062,295.75555,40.61866,15.953
0.7859999999999999,2.43135542,1.4999999999999999e-05,-1.4999999999999999e-05,133.92077,0.0055,-0.0055,0.12,0.342,-0.12,1.401,0.155,-0.155,124.0,16.3,-16.3,1.07,0.33,-0.11,1422.0,965.4,863.66,-292.75,9.3,1.0,6231.0,169.0,-225.0,4.488,0.052000000000000005,-0.20800000000000002,0.955,0.29100000000000004,-0.09699999999999999,296.4718,40.681622,15.225
0.0,12.423215800000001,0.000499,-0.000499,141.7294,0.0479,-0.0479,0.245,1.089,-0.245,17.67,3.9,-3.9,262.0,24.1,-24.1,1.3,0.28,-0.12,685.0,51.91,34.48,-14.5,23.6,1.0,5497.0,164.0,-180.0,4.577,0.034,-0.145,0.809,0.175,-0.075,297.54706,40.615742,15.639000000000001
0.0,4.320693299999999,0.00022200000000000003,-0.00022200000000000003,131.8905,0.0507,-0.0507,0.973,0.004,-0.01,50.68,2.5,-2.5,148.0,8.1,-8.1,1.66,0.5,-0.2,1205.0,499.09,455.85,-166.53,35.7,1.0,6225.0,185.0,-222.0,4.45,0.062,-0.2,1.031,0.314,-0.126,293.26874,41.850719,15.604000000000001
0.0,16.48679636,1.06e-06,-1.06e-06,131.6041706,5.24e-05,-5.24e-05,0.309,0.019,-0.001,7.06797,0.0022199999999999998,-0.0022199999999999998,48900.0,19.3,-19.3,46.92,6.95,-13.9,1053.0,290.46,113.57,-154.34,3181.5,1.0,6020.0,81.0,-81.0,3.86,0.22399999999999998,-0.096,2.097,0.311,-0.622,293.72182999999995,41.873131,13.645
0.0,5.7768734,0.000122,-0.000122,133.6218,0.0197,-0.0197,0.9940000000000001,0.040999999999999995,-0.755,5.7620000000000005,0.461,-0.461,71.0,8.3,-8.3,3.13,1.07,-1.98,1399.0,905.0,966.74,-796.74,10.1,1.0,5473.0,194.0,-155.0,3.7960000000000003,0.6970000000000001,-0.23199999999999998,2.162,0.738,-1.37,293.87863,41.856449,13.712
0.0,20.14880771,1.42e-06,-1.42e-06,135.8116283,5.7700000000000007e-05,-5.7700000000000007e-05,0.215,0.004,0.0,8.52557,0.0033399999999999997,-0.0033399999999999997,527000.0,253.0,-253.0,68.52,17.0,-9.18,631.0,37.55,28.29,-12.61,3487.5,1.0,5547.0,166.0,-166.0,4.447,0.098,-0.168,0.9179999999999999,0.228,-0.12300000000000001,293.94894,41.855461,14.904000000000002
0.61,0.687772143,7.9e-08,-7.9e-08,131.8669185,9.49e-05,-9.49e-05,1.166,0.033,-0.042,2.56725,0.00387,-0.00387,40400.0,40.2,-40.2,46.27,12.0,-8.03,2097.0,4569.67,3493.56,-1807.95,679.8,1.0,5885.0,159.0,-177.0,4.413,0.14400000000000002,-0.17600000000000002,0.9329999999999999,0.242,-0.162,294.88351,41.800461,14.725999999999999
0.0,0.8436512740000001,4.3e-08,-4.3e-08,131.9478111,4.24e-05,-4.24e-05,0.405,0.011000000000000001,-0.006999999999999999,2.80468,0.00133,-0.00133,305000.0,169.0,-169.0,39.98,3.85,-3.85,1553.0,1371.12,462.54,-367.76,1509.3,1.0,5220.0,141.0,-141.0,4.578,0.084,-0.052000000000000005,0.695,0.067,-0.067,297.67096000000004,41.87598,13.825999999999999
0.0,1.142946648,1e-07,-1e-07,131.9010021,7.37e-05,-7.37e-05,0.479,0.015,-0.009000000000000001,3.40234,0.0032600000000000003,-0.0032600000000000003,413000.0,231.0,-231.0,43.5,3.36,-3.01,1293.0,660.96,201.92,-153.56,1054.4,1.0,5058.0,151.0,-151.0,4.651,0.06,-0.035,0.608,0.047,-0.042,298.25748,41.850639,14.454
0.0,7.217010987,7.03e-07,-7.03e-07,135.4523674,8.06e-05,-8.06e-05,1.287,0.019,-0.235,4.4215,0.005379999999999999,-0.005379999999999999,78700.0,63.9,-63.9,89.71,25.4,-23.1,1096.0,341.36,283.87,-174.77,1307.0,1.0,6047.0,163.0,-181.0,4.246,0.22,-0.18,1.2109999999999999,0.34299999999999997,-0.312,298.69,41.880852000000004,13.272
0.001,9.72869627,9.14e-05,-9.14e-05,140.71571,0.00836,-0.00836,1.274,37.85,-0.40299999999999997,5.627999999999999,0.41,-0.41,252.0,16.0,-16.0,42.47,15.7,-5.25,1126.0,379.75,405.32,-130.48,19.1,1.0,6881.0,168.0,-265.0,4.301,0.07200000000000001,-0.217,1.351,0.5,-0.16699999999999998,291.1738,44.449799,13.542
0.0,0.566791802,4.15e-06,-4.15e-06,131.81736,0.0072,-0.0072,0.679,0.013999999999999999,-0.536,2.2,0.155,-0.155,49.3,3.7,-3.7,0.66,0.16,-0.06,2040.0,4113.39,2967.37,-1080.33,15.6,1.0,5691.0,152.0,-169.0,4.544,0.033,-0.17600000000000002,0.887,0.217,-0.078,291.76828,42.757221,14.702
0.0,2.2457387769999997,2.28e-07,-2.28e-07,133.2650421,8.35e-05,-8.35e-05,0.397,0.004,-0.003,8.61629,0.00562,-0.00562,483000.0,236.0,-236.0,99.05,32.8,-16.5,1737.0,2156.25,2044.31,-844.7,2121.8,1.0,6508.0,155.0,-214.0,4.287,0.105,-0.195,1.3119999999999998,0.435,-0.218,292.68881,42.748001,13.432
0.0,2.24572117,2.34e-05,-2.34e-05,133.26678,0.00948,-0.00948,0.596,0.373,-0.37200000000000005,3.88,0.302,-0.302,48.2,4.2,-4.2,0.74,0.22,-0.08,1479.0,1131.64,955.82,-345.22,13.6,1.0,6158.0,150.0,-214.0,4.455,0.052000000000000005,-0.195,1.026,0.302,-0.10800000000000001,292.69376,42.760899,14.244000000000002
0.0,0.566801906,1.8e-06,-1.8e-06,131.79673,0.00233,-0.00233,0.155,0.322,-0.155,1.626,0.0936,-0.0936,89.7,4.2,-4.2,0.55,0.04,-0.06,1344.0,774.11,221.37,-231.01,27.0,2.0,4208.0,113.0,-138.0,4.662,0.059000000000000004,-0.023,0.583,0.044000000000000004,-0.061,292.95926000000003,42.799252,12.663
0.0,2.316171991,1.11e-07,-1.11e-07,132.31163600000002,3.9500000000000005e-05,-3.9500000000000005e-05,0.7,0.013000000000000001,-0.012,4.03025,0.00119,-0.00119,251000.0,34.7,-34.7,49.53,12.8,-3.43,1288.0,651.03,482.78,-151.34,2338.3,1.0,5932.0,141.0,-177.0,4.58,0.033,-0.17600000000000002,0.795,0.20600000000000002,-0.055,295.37515,42.75378,13.969000000000001
0.997,12.54474243,5.629999999999999e-05,-5.629999999999999e-05,139.58303999999998,0.00372,-0.00372,0.185,0.267,-0.185,1.24,0.128,-0.128,263.0,30.3,-30.3,1.88,0.3,-0.25,840.0,117.9,50.4,-34.11,10.8,1.0,5767.0,78.0,-78.0,4.316,0.126,-0.115,1.159,0.18899999999999997,-0.155,296.39547999999996,42.78014,15.082
0.0,0.566810701,3.09e-06,-3.09e-06,131.80761,0.00492,-0.00492,0.982,0.013999999999999999,-0.011000000000000001,6.19,0.308,-0.308,200.0,11.2,-11.2,1.49,0.3,-0.12,1921.0,3220.92,1980.29,-832.78,45.9,1.0,5593.0,167.0,-167.0,4.584,0.051,-0.11900000000000001,0.752,0.149,-0.064,291.52869,42.86697,15.644
0.0,0.566813319,4.78e-06,-4.78e-06,131.78768,0.008,-0.008,1.196,0.19699999999999998,-0.209,3.752,0.57,-0.57,129.0,12.1,-12.1,23.19,6.79,-2.93,2313.0,6742.52,6027.69,-2345.27,17.0,1.0,6108.0,193.0,-236.0,4.466,0.052000000000000005,-0.20800000000000002,1.03,0.302,-0.13,291.53311,42.83847,15.972000000000001
0.0,28.78725751,9.77e-06,-9.77e-06,137.094192,0.000276,-0.000276,0.5589999999999999,0.003,-0.004,13.953,0.0185,-0.0185,49600.0,46.4,-46.4,91.26,16.5,-30.7,971.0,210.02,108.3,-130.1,1292.0,1.0,5154.0,108.0,-185.0,3.4610000000000003,0.222,-0.14800000000000002,3.9810000000000003,0.721,-1.339,281.08948,44.057941,12.85
0.0,0.835315046,6.7e-08,-6.7e-08,131.9570817,6.720000000000001e-05,-6.720000000000001e-05,1.224,0.035,-0.036000000000000004,2.4544900000000003,0.0016899999999999999,-0.0016899999999999999,16900.0,9.2,-9.2,30.54,3.27,-2.97,1490.0,1160.98,422.13,-322.9,939.5,1.0,5009.0,135.0,-150.0,4.584,0.07200000000000001,-0.054000000000000006,0.69,0.07400000000000001,-0.067,282.75241,44.048721,15.314
0.978,3.07551068,1.92e-05,-1.92e-05,134.46857,0.00536,-0.00536,0.005,0.465,-0.005,1.683,0.175,-0.175,46.1,5.9,-5.9,0.84,0.13,-0.14,1389.0,879.95,371.75,-293.44,10.1,1.0,5763.0,78.0,-78.0,4.256,0.14300000000000002,-0.11699999999999999,1.242,0.2,-0.2,282.84103,44.049728,13.359000000000002
0.0,26.0164225,0.000172,-0.000172,157.37769,0.0093,-0.0093,1.147,0.21,-0.091,4.1768,0.015,-0.015,41100.0,159.0,-159.0,61.04,17.8,-14.5,755.0,76.63,68.05,-38.63,285.4,1.0,6287.0,198.0,-242.0,4.231,0.19,-0.171,1.28,0.373,-0.305,287.90555,44.01086,15.032
0.943,6.29340543,9.83e-05,-9.83e-05,133.8686,0.0129,-0.0129,0.431,0.032,-0.431,3.0239999999999996,0.413,-0.413,96.4,13.9,-13.9,1.08,0.38,-0.11,1072.0,312.61,327.36,-91.29,8.7,1.0,6214.0,167.0,-223.0,4.442,0.055999999999999994,-0.22399999999999998,1.0759999999999998,0.384,-0.102,287.94165,44.008018,15.186
0.0,0.706430188,4.93e-06,-4.93e-06,132.14208,0.006940000000000001,-0.006940000000000001,0.28800000000000003,0.179,-0.28800000000000003,1.301,0.146,-0.146,50.8,5.9,-5.9,0.41,0.02,-0.03,1473.0,1116.9,277.43,-254.27,11.0,1.0,5037.0,152.0,-167.0,4.689,0.052000000000000005,-0.024,0.568,0.03,-0.034,290.59076,44.002579,14.001
0.99,7.702172900000001,0.000131,-0.000131,138.4181,0.0122,-0.0122,0.509,0.042,-0.44299999999999995,3.987,0.414,-0.414,74.6,9.8,-9.8,0.85,0.12,-0.06,888.0,147.24,52.62,-27.22,9.5,1.0,5618.0,76.0,-76.0,4.449,0.068,-0.11,0.9690000000000001,0.13,-0.07,292.46378,44.090111,14.32
0.16699999999999998,0.78430061,3.9399999999999995e-05,-3.9399999999999995e-05,132.23164,0.00773,-0.00773,0.659,0.024,-0.542,2.952,0.242,-0.242,255.0,16.7,-16.7,1.14,0.14,-0.11,1566.0,1416.91,577.85,-392.84,20.5,1.0,5176.0,154.0,-154.0,4.5889999999999995,0.077,-0.063,0.6809999999999999,0.081,-0.066,291.93063,45.22002,15.155999999999999
0.0,2.665875491,2.55e-07,-2.55e-07,131.6187983,7.97e-05,-7.97e-05,0.878,0.024,-0.027999999999999997,7.59461,0.00451,-0.00451,161000.0,76.8,-76.8,67.43,22.8,-9.77,1502.0,1199.89,1230.67,-460.09,2274.7,1.0,6234.0,195.0,-260.0,4.351,0.09300000000000001,-0.201,1.159,0.392,-0.168,291.99097,45.234138,12.155999999999999
0.0,2.6658312,0.000153,-0.000153,131.627,0.0615,-0.0615,0.8640000000000001,0.071,-0.62,5.771,0.562,-0.562,40.8,4.3,-4.3,0.99,0.27,-0.27,1663.0,1807.48,1499.97,-987.28,12.4,1.0,6276.0,198.0,-242.0,4.17,0.258,-0.172,1.3530000000000002,0.36700000000000005,-0.36700000000000005,292.01447,45.205681,13.562000000000001
0.0,1.5765874,2.94e-05,-2.94e-05,132.4469,0.0146,-0.0146,1.04,0.071,-0.045,15.18,1.6,-1.6,29.2,4.3,-4.3,15.68,1.98,-5.94,2946.0,17781.51,6989.33,-11694.29,27.9,1.0,6742.0,160.0,-200.0,3.688,0.304,-0.076,3.138,0.396,-1.188,293.5484,45.201,12.232000000000001
0.8420000000000001,2.52557582,2.84e-05,-2.84e-05,133.06586000000001,0.00851,-0.00851,0.37200000000000005,0.084,-0.37200000000000005,2.32,0.276,-0.276,35.4,4.1,-4.1,0.62,0.1,-0.04,1364.0,818.81,343.7,-145.7,10.7,1.0,5821.0,78.0,-78.0,4.421,0.054000000000000006,-0.11699999999999999,1.036,0.166,-0.071,293.96545,45.273571000000004,13.564
0.0,2.028512246,1.95e-07,-1.95e-07,132.8392103,7.85e-05,-7.85e-05,0.871,0.17,-0.032,5.00309,0.006220000000000001,-0.006220000000000001,122000.0,85.2,-85.2,50.28,15.1,-6.48,1542.0,1333.24,1173.87,-436.66,1545.8,1.0,6105.0,164.0,-182.0,4.412,0.087,-0.203,1.025,0.308,-0.132,287.12561,46.733478999999996,13.280999999999999
0.0,1.33256167,2.75e-05,-2.75e-05,132.0567,0.0174,-0.0174,0.402,0.061,-0.402,3.7430000000000003,0.556,-0.556,59.5,4.9,-4.9,0.63,0.06,-0.06,1326.0,727.84,251.52,-208.19,13.0,1.0,4895.0,145.0,-145.0,4.502,0.08800000000000001,-0.528,0.828,0.078,-0.085,295.14157,46.793919,14.877
